,x1,y1,x2,y2,image_id
45679,2349.0,934.0,2428.0,1012.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45680,2402.0,813.0,2476.0,939.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45681,2156.0,956.0,2230.0,1024.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45682,2062.0,992.0,2167.0,1024.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45683,2048.0,824.0,2082.0,897.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45684,2128.0,881.0,2252.0,953.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45685,2171.0,783.0,2292.0,851.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45686,2397.0,651.0,2512.0,716.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45687,2487.0,682.0,2569.0,743.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45688,2567.0,744.0,2682.0,820.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45689,2748.0,780.0,2827.0,835.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45690,2843.0,751.0,2914.0,819.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45691,2863.0,663.0,2975.0,755.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45692,2803.0,617.0,2884.0,687.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45693,2665.0,636.0,2742.0,708.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45694,2633.0,519.0,2703.0,604.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45695,2779.0,519.0,2841.0,571.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45696,2945.0,580.0,3067.0,651.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45697,2525.0,486.0,2633.0,619.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45698,2390.0,541.0,2475.0,614.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45699,2275.0,615.0,2338.0,678.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45700,2197.0,500.0,2264.0,574.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45701,2255.0,469.0,2333.0,526.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45702,2323.0,457.0,2422.0,526.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45703,2302.0,335.0,2387.0,400.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45704,2351.0,362.0,2477.0,426.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45705,2582.0,357.0,2665.0,434.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45706,2638.0,227.0,2714.0,294.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45707,2735.0,210.0,2884.0,395.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45708,2963.0,243.0,3030.0,336.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45709,2864.0,408.0,2934.0,482.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45710,2070.0,587.0,2252.0,766.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45711,2048.0,378.0,2140.0,436.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45712,2134.0,372.0,2221.0,439.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45713,2086.0,166.0,2148.0,256.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45714,2048.0,166.0,2087.0,281.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45715,2130.0,51.0,2201.0,172.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45716,2170.0,0.0,2288.0,149.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45717,2305.0,14.0,2471.0,140.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45718,2338.0,118.0,2515.0,262.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45719,2514.0,188.0,2632.0,334.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45720,2469.0,110.0,2605.0,217.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45721,2638.0,119.0,2699.0,211.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45722,2821.0,56.0,2888.0,115.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45723,2051.0,440.0,2148.0,536.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
45724,2183.0,592.0,2260.0,653.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39293,1.0,1024.0,76.0,1066.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39294,155.0,1024.0,267.0,1066.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39295,263.0,1096.0,351.0,1181.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39296,64.0,1143.0,132.0,1207.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39297,0.0,1074.0,48.0,1187.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39298,457.0,1024.0,567.0,1156.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39299,614.0,1024.0,694.0,1093.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39300,715.0,1024.0,782.0,1051.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39301,972.0,1201.0,1024.0,1312.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39302,740.0,1042.0,840.0,1219.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39303,264.0,1263.0,374.0,1352.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39304,464.0,1173.0,546.0,1229.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39305,140.0,1368.0,237.0,1440.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39306,11.0,1400.0,95.0,1484.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39307,4.0,1331.0,76.0,1383.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39308,127.0,1486.0,216.0,1562.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39309,39.0,1514.0,113.0,1588.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39310,384.0,1503.0,475.0,1568.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39311,418.0,1268.0,493.0,1411.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39312,457.0,1344.0,546.0,1449.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39313,556.0,1379.0,623.0,1467.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39314,758.0,1380.0,861.0,1488.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39315,862.0,1335.0,1004.0,1420.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39316,588.0,1520.0,655.0,1588.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39317,453.0,1575.0,582.0,1712.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39318,237.0,1629.0,311.0,1729.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39319,67.0,1625.0,153.0,1722.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39320,52.0,1834.0,144.0,1923.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39321,98.0,1680.0,237.0,1804.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39322,348.0,1812.0,463.0,1955.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39323,647.0,1627.0,793.0,1712.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39324,652.0,1803.0,784.0,1875.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39325,237.0,1872.0,339.0,1965.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39326,78.0,1929.0,167.0,2044.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39327,182.0,1959.0,254.0,2026.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39328,815.0,1987.0,943.0,2048.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39329,1001.0,1709.0,1024.0,1756.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39330,576.0,1992.0,640.0,2048.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39331,259.0,1975.0,345.0,2042.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
39332,291.0,1773.0,474.0,1842.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51459,1150.0,1033.0,1272.0,1116.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51460,1024.0,1201.0,1100.0,1312.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51461,1336.0,1024.0,1416.0,1058.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51462,1078.0,1419.0,1139.0,1481.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51463,1059.0,1516.0,1130.0,1632.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51464,1028.0,1544.0,1100.0,1678.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51465,1197.0,1450.0,1280.0,1543.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51466,1221.0,1295.0,1325.0,1375.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51467,1247.0,1112.0,1329.0,1212.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51468,1024.0,1810.0,1142.0,1902.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51469,1208.0,1750.0,1291.0,1836.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51470,1024.0,1709.0,1084.0,1756.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51471,1292.0,1861.0,1389.0,1945.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51472,1155.0,1857.0,1257.0,1924.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51473,1385.0,1632.0,1453.0,1747.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51474,1476.0,1794.0,1581.0,1904.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51475,1481.0,1931.0,1551.0,2048.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51476,1567.0,1587.0,1638.0,1664.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51477,1584.0,1561.0,1716.0,1680.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51478,1669.0,1567.0,1787.0,1644.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51479,1603.0,1372.0,1692.0,1508.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51480,1520.0,1301.0,1611.0,1371.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51481,1766.0,1338.0,1819.0,1409.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51482,1763.0,1216.0,1834.0,1289.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51483,1588.0,1187.0,1652.0,1251.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51484,1673.0,1161.0,1736.0,1245.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51485,1574.0,1100.0,1656.0,1171.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51486,1892.0,1135.0,2048.0,1240.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51487,1996.0,1305.0,2048.0,1389.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51488,2003.0,1426.0,2048.0,1483.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51489,1915.0,1596.0,2022.0,1671.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51490,1980.0,1595.0,2048.0,1676.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51491,1868.0,1733.0,1967.0,1816.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51492,1603.0,1827.0,1672.0,1925.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51493,1854.0,2012.0,1925.0,2048.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51494,1925.0,1951.0,2002.0,2048.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51495,2025.0,1923.0,2048.0,1987.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51496,1920.0,1024.0,2020.0,1053.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51497,1479.0,1024.0,1564.0,1127.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51498,1398.0,1092.0,1470.0,1181.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
51499,1742.0,1024.0,1836.0,1080.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47666,2048.0,1135.0,2095.0,1240.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47667,2048.0,1305.0,2161.0,1389.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47668,2048.0,1426.0,2082.0,1483.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47669,2048.0,1595.0,2064.0,1676.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47670,2064.0,1577.0,2128.0,1642.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47671,2104.0,1540.0,2188.0,1591.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47672,2200.0,1459.0,2276.0,1527.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47673,2107.0,1424.0,2176.0,1488.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47674,2261.0,1430.0,2322.0,1490.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47675,2177.0,1668.0,2238.0,1732.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47676,2211.0,1580.0,2307.0,1658.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47677,2048.0,1923.0,2084.0,1987.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47678,2072.0,1912.0,2117.0,1968.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47679,2116.0,1852.0,2249.0,1961.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47680,2201.0,1867.0,2406.0,1965.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47681,2241.0,1954.0,2331.0,2044.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47682,2451.0,1923.0,2527.0,2032.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47683,2476.0,1814.0,2609.0,1903.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47684,2272.0,1770.0,2365.0,1843.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47685,2360.0,1732.0,2459.0,1793.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47686,2343.0,1622.0,2473.0,1688.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47687,2437.0,1662.0,2550.0,1743.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47688,2652.0,1792.0,2764.0,1915.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47689,2618.0,1887.0,2807.0,2002.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47690,2739.0,1642.0,2843.0,1783.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47691,2825.0,1675.0,2928.0,1755.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47692,2880.0,1548.0,2966.0,1698.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47693,2998.0,1723.0,3072.0,1889.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47694,2901.0,1954.0,3016.0,2048.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47695,2831.0,1795.0,2922.0,1894.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47696,2704.0,1496.0,2817.0,1594.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47697,2787.0,1422.0,2940.0,1520.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47698,2757.0,1355.0,2884.0,1430.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47699,2699.0,1348.0,2770.0,1406.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47700,2571.0,1327.0,2689.0,1406.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47701,2466.0,1294.0,2579.0,1437.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47702,2319.0,1368.0,2396.0,1437.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47703,2231.0,1292.0,2300.0,1345.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47704,2206.0,1136.0,2349.0,1258.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47705,2397.0,1252.0,2453.0,1302.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47706,2510.0,1206.0,2592.0,1278.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47707,2609.0,1267.0,2660.0,1324.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47708,2808.0,1257.0,2868.0,1322.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47709,2885.0,1216.0,3026.0,1375.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47710,2999.0,1248.0,3072.0,1331.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47711,2759.0,1156.0,2816.0,1248.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47712,2806.0,1136.0,2880.0,1206.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47713,2651.0,1117.0,2727.0,1190.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47714,2638.0,1055.0,2742.0,1125.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47715,2811.0,1040.0,2924.0,1113.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47716,2476.0,1082.0,2554.0,1204.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47717,2062.0,1024.0,2167.0,1083.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47718,2581.0,1726.0,2642.0,1810.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
47719,2328.0,1963.0,2428.0,2048.0,arvalis_1_91c9c8b5e_6df511e97_1708360c3_d6d425855_aa19d5412_4ecd10d42
36135,366.0,374.0,487.0,466.0,arvalis_1_3aea733b5_5530bd2c3_c4f586e0e_65f5afe35_9043b1fcf_ef156f858
36136,674.0,357.0,795.0,468.0,arvalis_1_3aea733b5_5530bd2c3_c4f586e0e_65f5afe35_9043b1fcf_ef156f858
36137,829.0,512.0,924.0,574.0,arvalis_1_3aea733b5_5530bd2c3_c4f586e0e_65f5afe35_9043b1fcf_ef156f858
36138,974.0,326.0,1024.0,408.0,arvalis_1_3aea733b5_5530bd2c3_c4f586e0e_65f5afe35_9043b1fcf_ef156f858
36139,873.0,49.0,951.0,144.0,arvalis_1_3aea733b5_5530bd2c3_c4f586e0e_65f5afe35_9043b1fcf_ef156f858
36140,792.0,102.0,947.0,229.0,arvalis_1_3aea733b5_5530bd2c3_c4f586e0e_65f5afe35_9043b1fcf_ef156f858
36141,537.0,135.0,653.0,217.0,arvalis_1_3aea733b5_5530bd2c3_c4f586e0e_65f5afe35_9043b1fcf_ef156f858
36142,649.0,198.0,719.0,268.0,arvalis_1_3aea733b5_5530bd2c3_c4f586e0e_65f5afe35_9043b1fcf_ef156f858
36143,436.0,38.0,585.0,97.0,arvalis_1_3aea733b5_5530bd2c3_c4f586e0e_65f5afe35_9043b1fcf_ef156f858
36144,370.0,0.0,438.0,142.0,arvalis_1_3aea733b5_5530bd2c3_c4f586e0e_65f5afe35_9043b1fcf_ef156f858
36145,290.0,0.0,371.0,81.0,arvalis_1_3aea733b5_5530bd2c3_c4f586e0e_65f5afe35_9043b1fcf_ef156f858
36146,33.0,370.0,138.0,448.0,arvalis_1_3aea733b5_5530bd2c3_c4f586e0e_65f5afe35_9043b1fcf_ef156f858
36147,323.0,483.0,432.0,626.0,arvalis_1_3aea733b5_5530bd2c3_c4f586e0e_65f5afe35_9043b1fcf_ef156f858
36148,417.0,522.0,532.0,633.0,arvalis_1_3aea733b5_5530bd2c3_c4f586e0e_65f5afe35_9043b1fcf_ef156f858
36149,363.0,608.0,519.0,736.0,arvalis_1_3aea733b5_5530bd2c3_c4f586e0e_65f5afe35_9043b1fcf_ef156f858
